Arthur et les Minimoys,6,Animation,Luc Besson,Freddie Highmore,Mia Farrow,80000000,15132763,113325743,"Jan 12, 2007"
Artificial Intelligence: AI,7.1,Adventure,Steven Spielberg,Haley Joel Osment,Jude Law,90000000,78616689,235900000,"Jun 29, 2001"
"As Above, So Below",6.2,Horror,John Erick Dowdle,Perdita Weeks,Ben Feldman,5000000,21222315,41824066,"Aug 29, 2014"
Ask Me Anything,6,Drama,Allison Burnett,Britt Robertson,Molly Hagan,950000,0,0,"Mar 3, 2015"
Assault on Precinct 13,6.3,Action,Jean-Francois Richet,Ethan Hawke,Laurence Fishburne,30000000,20040895,36040895,"Jan 19, 2005"
Astro Boy,6.3,Animation,David Bowers,Freddie Highmore,Nicolas Cage,65000000,19551067,41636243,"Oct 23, 2009"
ATL,6.1,Comedy,Chris Robinson,T.I.,Lauren London,17000000,21170563,21170563,"Mar 31, 2006"
Atlantis: The Lost Empire,6.9,Animation,Kirk Wise,Gary Trousdale,Jim Varney,90000000,84052762,186049020,"Jun 8, 2001"
Atomic Blonde,6.7,Action,David Leitch,Charlize Theron,James McAvoy,30000000,51573925,98345423,"Jul 28, 2017"
Atonement,7.8,Drama,Joe Wright,Keira Knightley,James McAvoy,30000000,50980159,129779728,"Dec 7, 2007"
Attack the Block,6.6,Action,Joe Cornish,John Boyega,Jodie Whittaker,13000000,1024175,6459183,"Jul 29, 2011"
August Rush,7.5,Drama,Kirsten Sheridan,Freddie Highmore,Keri Russell,25000000,31664162,65882103,"Nov 21, 2007"
August: Osage County,7.2,Comedy,John Wells,Meryl Streep,Dermot Mulroney,25000000,37738810,50738810,"Dec 25, 2013"
Austin Powers in Goldmember,6.2,Action,Jay Roach,Mike Myers,Beyonce,63000000,213117789,296338663,"Jul 25, 2002"
Australia,6.6,Adventure,Baz Luhrmann,Nicole Kidman,Hugh Jackman,130000000,49554002,215080810,"Nov 26, 2008"
Auto Focus,6.6,Biography,Paul Schrader,Greg Kinnear,Willem Dafoe,7000000,2062066,2703821,"Oct 18, 2002"
Autumn in New York,5.6,Drama,Joan Chen,Richard Gere,Winona Ryder,40000000,37752931,90717684,"Aug 11, 2000"
Avatar,7.8,Action,James Cameron,Sam Worthington,Zoe Saldana,425000000,760507625,2789705275,"Dec 18, 2009"
Avengers: Age of Ultron,7.3,Action,Joss Whedon,Robert Downey Jr.,Chris Evans,330600000,459005868,1403013963,"May 1, 2015"
Avengers: Endgame,8.7,Action,Joe Russo,Anthony Russo,Chris Evans,400000000,857479493,2793488011,"Apr 26, 2019"
Avengers: Infinity War,8.5,Action,Joe Russo,Anthony Russo,Chris Hemsworth,300000000,678815482,2048134200,"Apr 27, 2018"
AVP: Alien vs. Predator,5.6,Action,Paul W.S. Anderson,Sanaa Lathan,Lance Henriksen,70000000,80281096,172543519,"Aug 13, 2004"
Awake,6.5,Crime,Joby Harold,Hayden Christensen,Jessica Alba,8600000,14373825,32968648,"Nov 30, 2007"
Away We Go,7.1,Comedy,Sam Mendes,John Krasinski,Maya Rudolph,21000000,9451946,10108016,"Jun 5, 2009"
Baahubali 2: The Conclusion,8.3,Action,S.S. Rajamouli,Prabhas,Rana Daggubati,30000000,18985794,263502914,"Apr 28, 2017"
Babel,7.4,Drama,Alejandro G. Inarritu,Brad Pitt,Cate Blanchett,20000000,34302837,132121212,"Oct 27, 2006"
Baby Boy,6.4,Crime,John Singleton,AlexSandra Wright,Tyrese Gibson,16000000,28734552,28734552,"Jun 27, 2001"
Baby Driver,7.6,Action,Edgar Wright,Ansel Elgort,Jon Bernthal,34000000,107825862,228104185,"Jun 28, 2017"
Baby Mama,6,Comedy,Michael McCullers,Tina Fey,Amy Poehler,30000000,60494212,64170447,"Apr 25, 2008"
Babylon A.D.,5.6,Action,Mathieu Kassovitz,Vin Diesel,Michelle Yeoh,45000000,22532572,70216497,"Aug 29, 2008"
Bachelorette,5.3,Comedy,Leslye Headland,Kirsten Dunst,Isla Fisher,3000000,446770,12577401,"Sep 7, 2012"
Bad Boys II,6.6,Action,Michael Bay,Will Smith,Martin Lawrence,130000000,138540870,273271982,"Jul 18, 2003"
Bad Company,5.6,Action,Joel Schumacher,Anthony Hopkins,Chris Rock,70000000,30157016,69157016,"Jun 7, 2002"
Bad Moms,6.2,Comedy,Scott Moore,Jon Lucas,Kathryn Hahn,20000000,113257297,180998716,"Jul 29, 2016"
Bad Santa,7.1,Comedy,Terry Zwigoff,Billy Bob Thornton,Bernie Mac,18000000,60060328,77147031,"Nov 26, 2003"
Bad Teacher,5.6,Comedy,Jake Kasdan,Cameron Diaz,Jason Segel,19000000,100292856,215448997,"Jun 24, 2011"
Bad Times at the El Royale,7.1,Crime,Drew Goddard,Jeff Bridges,Cynthia Erivo,32000000,17839115,29199399,"Oct 12, 2018"
Bad Words,6.6,Comedy,Jason Bateman,Jason Bateman,Kathryn Hahn,10000000,7779614,7843145,"Mar 14, 2014"
Baggage Claim,5.1,Comedy,David E. Talbert,Paula Patton,Taye Diggs,8500000,21569509,22885836,"Sep 27, 2013"
Bait,5.2,Action,Kimble Rendall,Richard Brancatisano,Xavier Samuel,35000000,15325127,15471969,"Sep 15, 2000"
Bait,5.8,Action,Antoine Fuqua,Jamie Foxx,David Morse,35000000,15325127,15471969,"Sep 15, 2000"
Bajrangi Bhaijaan,8,Action,Kabir Khan,Salman Khan,Harshaali Malhotra,13000000,8178001,121778347,"Jul 17, 2015"
Ballerina,6.8,Animation,��_��_ric Warin,Eric Summer,Paulette Victor-Lifton,30000000,21858070,96892829,"Aug 25, 2017"
Ballistic: Ecks vs. Sever,3.7,Action,Wych Kaosayananda,Antonio Banderas,Lucy Liu,70000000,14294842,14294842,"Sep 20, 2002"
Bamboozled,6.5,Comedy,Spike Lee,Damon Wayans,Savion Glover,10000000,2185266,2373937,"Oct 6, 2000"
Bandidas,5.7,Action,Espen Sandberg,Joachim R��_��_nning,Salma Hayek,35000000,0,19282590,"Sep 22, 2006"
Bandits,6.5,Comedy,Barry Levinson,Bruce Willis,Billy Bob Thornton,75000000,41523271,71523271,"Oct 12, 2001"
Bandslam,6.3,Comedy,Todd Graff,Aly Michalka,Vanessa Hudgens,20000000,5210988,12967829,"Aug 14, 2009"
Bangkok Dangerous,5.4,Action,Oxide Chun Pang,Danny Pang,Charlie Yeung,45000000,15298133,46598133,"Sep 5, 2008"
Banlieue 13,7.2,Action,Pierre Morel,Cyril Raffaelli,David Belle,15000000,1200216,11599903,"Jun 2, 2006"
Banshee Chapter,5.5,Horror,Blair Erickson,Katia Winter,Ted Levine,950000,0,78122,"Jan 10, 2014"
Barbershop,6.3,Comedy,Tim Story,Ice Cube,Cedric the Entertainer,12000000,75781642,77063461,"Sep 13, 2002"
Barbershop 2: Back in Business,5.7,Comedy,Kevin Rodney Sullivan,Ice Cube,Cedric the Entertainer,18000000,65070412,65842412,"Jan 1, 2004"
Barbershop: The Next Cut,5.9,Comedy,Malcolm D. Lee,Ice Cube,Regina Hall,20000000,54030051,54404202,"Apr 15, 2016"
Barney's Version,7.3,Comedy,Richard J. Lewis,Paul Giamatti,Rosamund Pike,30000000,7502560,8845575,"Jan 14, 2011"
Basic,6.5,Action,John McTiernan,John Travolta,Samuel L. Jackson,50000000,26599248,42598498,"Mar 28, 2003"
Basic Instinct 2,4.3,Drama,Michael Caton-Jones,Sharon Stone,David Morrissey,70000000,5946136,35417162,"Mar 31, 2006"
Batman Begins,8.2,Action,Christopher Nolan,Christian Bale,Michael Caine,150000000,205343774,359142722,"Jun 15, 2005"
Batman v Superman: Dawn of Justice,6.5,Action,Zack Snyder,Ben Affleck,Henry Cavill,250000000,330360194,867500281,"Mar 25, 2016"
Battle of the Sexes,6.7,Biography,Valerie Faris,Jonathan Dayton,Steve Carell,25000000,12638526,18445379,"Sep 22, 2017"
Battle of the Year,5,Drama,Benson Lee,Josh Holloway,Laz Alonso,20000000,8888355,16723377,"Sep 20, 2013"
Battleship,5.8,Action,Peter Berg,Alexander Skarsgard,Brooklyn Decker,220000000,65233400,313477717,"May 18, 2012"
Baywatch,5.5,Action,Seth Gordon,Dwayne Johnson,Zac Efron,60000000,58060186,175863783,"May 25, 2017"
Be Cool,5.6,Comedy,F. Gary Gray,John Travolta,Uma Thurman,75000000,55849401,94944017,"Mar 4, 2005"
Be Kind Rewind,6.4,Comedy,Michel Gondry,Jack Black,Yasiin Bey,20000000,11175164,30894247,"Feb 22, 2008"
Beastly,5.6,Drama,Daniel Barnz,Alex Pettyfer,Vanessa Hudgens,17000000,27865571,38028230,"Mar 4, 2011"
Beasts of the Southern Wild,7.3,Adventure,Benh Zeitlin,Quvenzhane Wallis,Dwight Henry,1800000,12795746,23265132,"Jun 27, 2012"
Beautiful Boy,7.3,Biography,Felix van Groeningen,Steve Carell,Maura Tierney,25000000,7634767,13224452,"Oct 12, 2018"
Beautiful Boy,6.6,Drama,Shawn Ku,Michael Sheen,Maria Bello,25000000,7634767,13224452,"Oct 12, 2018"
Beautiful Creatures,6.2,Drama,Richard LaGravenese,Alice Englert,Viola Davis,50000000,19452138,60282876,"Feb 14, 2013"
Beauty and the Beast,7.2,Family,Bill Condon,Emma Watson,Dan Stevens,160000000,504014165,1259199706,"Mar 17, 2017"
Beauty Shop,5.5,Comedy,Bille Woodruff,Queen Latifah,Alicia Silverstone,25000000,36351350,38351350,"Jan 1, 2004"
Because I Said So,5.6,Comedy,Michael Lehmann,Diane Keaton,Mandy Moore,39000000,42674040,69538833,"Feb 2, 2007"
Because of Winn-Dixie,6.4,Comedy,Wayne Wang,AnnaSophia Robb,Jeff Daniels,15000000,32647042,33508485,"Feb 18, 2005"
Becoming Jane,7.1,Biography,Julian Jarrold,Anne Hathaway,James McAvoy,16500000,18663911,39380876,"Aug 3, 2007"
Bedazzled,6,Comedy,Harold Ramis,Brendan Fraser,Elizabeth Hurley,48000000,37879996,90376224,"Oct 20, 2000"
Bedtime Stories,6,Comedy,Adam Shankman,Adam Sandler,Keri Russell,80000000,110101975,221468935,"Dec 25, 2008"
Bee Movie,6.1,Animation,Steve Hickner,Simon J. Smith,Renee Zellweger,150000000,126631277,287594577,"Nov 2, 2007"
Beerfest,6.3,Comedy,Jay Chandrasekhar,Jay Chandrasekhar,Kevin Heffernan,17500000,19185184,20159316,"Aug 25, 2006"
Before I Fall,6.4,Drama,Ry Russo-Young,Zoey Deutch,Halston Sage,5000000,12241072,18945682,"Mar 3, 2017"
Before I Go to Sleep,6.3,Drama,Rowan Joffe,Nicole Kidman,Colin Firth,22000000,3242457,19563579,"Oct 31, 2014"
Before Midnight,7.9,Drama,Richard Linklater,Ethan Hawke,Julie Delpy,3000000,8110621,23251930,"May 24, 2013"
Before Sunset,8,Drama,Richard Linklater,Ethan Hawke,Julie Delpy,2000000,5792822,11217346,"Jul 2, 2004"
Before We Go,6.8,Comedy,Chris Evans,Chris Evans,Alice Eve,3000000,37151,483938,"Sep 4, 2015"
Begin Again,7.4,Comedy,John Carney,Keira Knightley,Mark Ruffalo,8000000,16170632,68838736,"Jun 27, 2014"
Beginners,7.2,Comedy,Mike Mills,Ewan McGregor,Christopher Plummer,3200000,5790894,14314407,"Jun 3, 2011"
Behind Enemy Lines,6.4,Action,John Moore,Gene Hackman,Owen Wilson,40000000,58855732,58855732,"Nov 30, 2001"
Being Julia,7,Comedy,Istvan Szaba,Annette Bening,Michael Gambon,18000000,7739049,14488705,"Oct 15, 2004"
Ben Is Back,6.7,Drama,Peter Hedges,Julia Roberts,Lucas Hedges,13000000,3703182,9633359,"Dec 7, 2018"
Ben-Hur,5.7,Action,Timur Bekmambetov,Jack Huston,Toby Kebbell,95000000,26410477,91669648,"Aug 19, 2016"
Bend It Like Beckham,6.6,Comedy,Gurinder Chadha,Parminder Nagra,Keira Knightley,5600000,32543449,74566042,"Mar 12, 2003"
Beneath Hill 60,7.1,Drama,Jeremy Sims,Brendan Cowell,Harrison Gilbertson,9000000,0,3440939,"Jun 17, 2014"
Beowulf,6.2,Animation,Robert Zemeckis,Ray Winstone,Crispin Glover,150000000,82280579,195080579,"Nov 16, 2007"
Bernie,6.8,Biography,Richard Linklater,Jack Black,Shirley MacLaine,6000000,9204489,10106975,"Apr 27, 2012"
Best in Show,7.5,Comedy,Christopher Guest,Fred Willard,Eugene Levy,6000000,18621249,20695413,"Sep 27, 2000"
Better Luck Tomorrow,7.1,Crime,Justin Lin,Parry Shen,Jason Tobin,250000,3802390,3809226,"Apr 11, 2003"
Beverly Hills Chihuahua,3.8,Adventure,Raja Gosnell,Drew Barrymore,George Lopez,20000000,94514402,154218168,"Oct 3, 2008"
Bewitched,4.8,Comedy,Nora Ephron,Nicole Kidman,Will Ferrell,80000000,63313159,131159306,"Jun 24, 2005"
Beyond Borders,6.5,Adventure,Martin Campbell,Clive Owen,Angelina Jolie,60000000,4426297,11427090,"Oct 24, 2003"
Beyond the Black Rainbow,6.1,Horror,Panos Cosmatos,Eva Bourne,Michael J Rogers,1100000,56491,56491,"May 18, 2012"
Beyond the Lights,6.9,Drama,Gina Prince-Bythewood,Gugu Mbatha-Raw,Nate Parker,7000000,14618727,14618727,"Nov 14, 2014"
Beyond the Sea,6.7,Biography,Kevin Spacey,Kevin Spacey,Kate Bosworth,24000000,6144806,8292914,"Dec 17, 2004"
Bienvenue chez les Ch'tis,7.1,Comedy,Dany Boon,Kad Merad,Dany Boon,16000000,1477650,247474497,"Jul 25, 2008"
Big Eyes,7,Biography,Tim Burton,Amy Adams,Christoph Waltz,10000000,14482031,27317872,"Dec 25, 2014"
Big Fat Liar,5.4,Adventure,Shawn Levy,Frankie Muniz,Amanda Bynes,15000000,47811275,52461017,"Feb 8, 2002"
Big Fish,8,Adventure,Tim Burton,Ewan McGregor,Albert Finney,70000000,66432867,123954323,"Dec 10, 2003"
Big Hero 6,7.8,Animation,Chris Williams,Don Hall,Scott Adsit,165000000,222527828,652127828,"Nov 7, 2014"
Big Miracle,6.5,Biography,Ken Kwapis,Drew Barrymore,John Krasinski,40000000,20157300,25268680,"Feb 3, 2012"
Big Momma's House,5.1,Action,Raja Gosnell,Martin Lawrence,Nia Long,33000000,117559438,173559438,"Jun 2, 2000"
Big Momma's House 2,4.7,Comedy,John Whitesell,Martin Lawrence,Emily Procter,40000000,70165972,137047376,"Jan 27, 2006"
"Big Mommas: Like Father, Like Son",4.4,Action,John Whitesell,Martin Lawrence,Brandon T. Jackson,32000000,37915414,82332450,"Feb 18, 2011"
Big Trouble,6.5,Comedy,Barry Sonnenfeld,Tim Allen,Rene Russo,45000000,7262288,8488871,"Apr 5, 2002"
Bilal: A New Breed of Hero,8,Animation,Ayman Jamal,Khurram H. Alavi,Ian McShane,30000000,490973,648599,"Feb 2, 2018"
Billy Elliot,7.7,Drama,Stephen Daldry,Jamie Bell,Julie Walters,5000000,21995263,109253745,"Oct 13, 2000"
Bird Box,6.6,Drama,Susanne Bier,Sandra Bullock,Trevante Rhodes,19800000,0,0,"Dec 13, 2018"
Birdman or (The Unexpected Virtue of Ignorance),7.7,Comedy,Alejandro G. Inarritu,Michael Keaton,Zach Galifianakis,18000000,42340598,103215094,"Oct 17, 2014"
Birth,6.1,Drama,Jonathan Glazer,Nicole Kidman,Cameron Bright,20000000,5005899,14603001,"Oct 29, 2004"
Birth of the Dragon,5.4,Action,George Nolfi,Billy Magnussen,Yu Xia,31000000,6901965,7220490,"Aug 25, 2017"
Birthday Girl,6.1,Comedy,Jez Butterworth,Nicole Kidman,Vincent Cassel,13000000,4919896,8130727,"Feb 1, 2002"
Biutiful,7.5,Drama,Alejandro G. Inarritu,Javier Bardem,Maricel ilvarez,35000000,5101237,24687524,"Jan 28, 2011"
Black Christmas,4.6,Horror,Glen Morgan,Michelle Trachtenberg,Mary Elizabeth Winstead,9000000,16235738,16235738,"Dec 5, 2006"
Black Hawk Down,7.7,Drama,Ridley Scott,Josh Hartnett,Ewan McGregor,95000000,108638745,159691085,"Dec 28, 2001"
Black Knight,4.9,Adventure,Gil Junger,Martin Lawrence,Marsha Thomason,35000000,33422806,33422806,"Nov 21, 2001"
Black Mass,6.9,Biography,Scott Cooper,Johnny Depp,Benedict Cumberbatch,53000000,62575678,98837872,"Sep 18, 2015"
Black or White,6.6,Drama,Mike Binder,Kevin Costner,Octavia Spencer,9000000,21571189,21971021,"Jan 30, 2015"
Black Panther,7.3,Action,Ryan Coogler,Chadwick Boseman,Michael B. Jordan,200000000,700059566,1348258224,"Feb 16, 2018"
Black Rock,4.7,Horror,Katie Aselton,Katie Aselton,Lake Bell,1000000,0,0,"May 14, 2013"
Black Snake Moan,7,Drama,Craig Brewer,Christina Ricci,Samuel L. Jackson,15000000,9396870,10951153,"Mar 2, 2007"
Black Swan,8,Drama,Darren Aronofsky,Natalie Portman,Mila Kunis,13000000,106954678,331266710,"Dec 3, 2010"
Blackhat,5.4,Action,Michael Mann,Chris Hemsworth,Viola Davis,70000000,8005980,19665004,"Jan 16, 2015"
BlacKkKlansman,7.5,Biography,Spike Lee,John David Washington,Adam Driver,15000000,49275340,93059047,"Aug 10, 2018"
Blackthorn,6.6,Action,Mateo Gil,Sam Shepard,Eduardo Noriega,4500000,200558,1217307,"Oct 7, 2011"
Blade Runner 2049,8,Drama,Denis Villeneuve,Harrison Ford,Ryan Gosling,185000000,92054159,259357408,"Oct 6, 2017"
Blade: Trinity,5.9,Action,David S. Goyer,Wesley Snipes,Kris Kristofferson,65000000,52397389,131353165,"Dec 8, 2004"
Blades of Glory,6.3,Comedy,Will Speck,Josh Gordon,Jon Heder,61000000,118594548,145594548,"Mar 30, 2007"
Blair Witch,5,Horror,Adam Wingard,James Allen McCune,Callie Hernandez,10000000,20777061,38985577,"Sep 16, 2016"
Bleed for This,6.8,Biography,Ben Younger,Miles Teller,Aaron Eckhart,16000000,5083906,6603926,"Nov 18, 2016"
Blended,6.5,Comedy,Frank Coraci,Adam Sandler,Drew Barrymore,45000000,46290741,127990741,"May 23, 2014"
Bless the Child,5.1,Crime,Chuck Russell,Kim Basinger,Jimmy Smits,40000000,29374178,40435694,"Aug 11, 2000"
Blindness,6.6,Drama,Fernando Meirelles,Julianne Moore,Mark Ruffalo,25000000,3073392,20052958,"Oct 3, 2008"
Blockers,6.2,Comedy,Kay Cannon,Leslie Mann,John Cena,21000000,60311495,94045328,"Apr 6, 2018"
Blood and Chocolate,5.5,Drama,Katja von Garnier,Agnes Bruckner,Hugh Dancy,15000000,3526588,6551310,"Jan 26, 2007"
Blood Diamond,8,Adventure,Edward Zwick,Leonardo DiCaprio,Djimon Hounsou,100000000,57377916,171377916,"Dec 8, 2006"
Blood Ties,6.5,Action,Guillaume Canet,Clive Owen,Marion Cotillard,26000000,42472,2923959,"Mar 21, 2014"
Blood Work,6.4,Action,Clint Eastwood,Clint Eastwood,Jeff Daniels,50000000,26199517,26199517,"Aug 9, 2002"
BloodRayne,2.9,Action,Uwe Boll,Kristanna Loken,Ben Kingsley,25000000,2405420,3711633,"Jan 6, 2006"
Blow,7.6,Biography,Ted Demme,Johnny Depp,Penelope Cruz,30000000,52990775,83282296,"Apr 6, 2001"
Blue Crush,5.6,Drama,John Stockwell,Kate Bosworth,Michelle Rodriguez,30000000,40118420,51618420,"Aug 16, 2002"
Blue Jasmine,7.3,Drama,Woody Allen,Cate Blanchett,Alec Baldwin,18000000,33404871,102912961,"Jul 26, 2013"
Blue Ruin,7.1,Crime,Jeremy Saulnier,Macon Blair,Devin Ratray,420000,258384,437002,"Apr 25, 2014"
Blue Valentine,7.4,Drama,Derek Cianfrance,Ryan Gosling,Michelle Williams,1000000,9737892,16566240,"Dec 29, 2010"
Boat Trip,4.9,Comedy,Mort Nathan,Cuba Gooding Jr.,Horatio Sanz,15000000,8586376,14933713,"Mar 21, 2003"
Bobby,7,Biography,Emilio Estevez,Anthony Hopkins,Demi Moore,14000000,11242801,20597806,"Nov 17, 2006"
Body of Lies,7.1,Action,Ridley Scott,Leonardo DiCaprio,Russell Crowe,67500000,39394666,118556530,"Oct 10, 2008"
Bohemian Rhapsody,8,Biography,Bryan Singer,Rami Malek,Lucy Boynton,55000000,216303339,893745898,"Nov 2, 2018"
Boiler Room,7,Crime,Ben Younger,Giovanni Ribisi,Vin Diesel,9000000,16963963,28773637,"Feb 18, 2000"
Bolt,6.8,Animation,Chris Williams,Byron Howard,Miley Cyrus,150000000,114053579,328015029,"Nov 21, 2008"
"Bon Cop, Bad Cop",6.9,Action,Erik Canuel,Michel Beaudry,Patrice Belanger,8000000,12671300,12740705,"Aug 4, 2006"
Bone Tomahawk,7.1,Adventure,S. Craig Zahler,Kurt Russell,Patrick Wilson,2000000,0,475846,"Oct 23, 2015"
Bones,4.1,Crime,Ernest R. Dickerson,Snoop Dogg,Pam Grier,10000000,7316658,8378853,"Oct 24, 2001"
Boogeyman,4.2,Drama,Stephen Kay,Barry Watson,Emily Deschanel,20000000,46752382,67192859,"Feb 4, 2005"
Book Club,6.1,Comedy,Bill Holderman,Diane Keaton,Jane Fonda,10000000,68566296,91310059,"May 18, 2018"
Book of Shadows: Blair Witch 2,4,Adventure,Joe Berlinger,Jeffrey Donovan,Stephen Barker Turner,15000000,26421314,47721314,"Oct 27, 2000"
Bottle Shock,6.8,Comedy,Randall Miller,Chris Pine,Alan Rickman,5000000,4078607,4815890,"Aug 6, 2008"
Bounce,5.7,Drama,Don Roos,Ben Affleck,Gwyneth Paltrow,35000000,36805288,53425292,"Nov 17, 2000"
Boyhood,7.9,Drama,Richard Linklater,Ellar Coltrane,Patricia Arquette,4000000,25379975,57273049,"Jul 11, 2014"
Boys and Girls,5.4,Comedy,Robert Iscove,Freddie Prinze Jr.,Claire Forlani,16000000,21799652,21799652,"Jun 16, 2000"
Brave,7.1,Animation,Brenda Chapman,Mark Andrews,Billy Connolly,185000000,237282182,554606532,"Jun 22, 2012"
Breakin' All the Rules,5.6,Comedy,Daniel Taplitz,Jamie Foxx,Gabrielle Union,9000000,12232382,12512317,"May 14, 2004"
Breaking In,5.4,Action,James McTeigue,Gabrielle Union,Billy Burke,6000000,46840590,51411620,"May 11, 2018"
Brick,7.3,Action,Rian Johnson,Joseph Gordon-Levitt,Lukas Haas,450000,2075743,4243996,"Mar 31, 2006"
Brick Mansions,5.7,Action,Camille Delamarre,Paul Walker,David Belle,28000000,20396829,73421224,"Apr 25, 2014"
Bride & Prejudice,6.2,Comedy,Gurinder Chadha,Martin Henderson,Aishwarya Rai Bachchan,7000000,6601079,25269040,"Feb 11, 2005"
Bride Wars,5.5,Comedy,Gary Winick,Kate Hudson,Anne Hathaway,30000000,58715510,115150424,"Jan 9, 2009"
Bridesmaids,6.8,Comedy,Paul Feig,Kristen Wiig,Maya Rudolph,32500000,169211718,289632023,"May 13, 2011"
Bridge of Spies,7.6,Drama,Steven Spielberg,Tom Hanks,Mark Rylance,40000000,72313754,162498338,"Oct 16, 2015"
Bridge to Terabithia,7.2,Drama,Gabor Csupo,Josh Hutcherson,AnnaSophia Robb,25000000,82234139,137984788,"Feb 16, 2007"
Bridget Jones: The Edge of Reason,6,Comedy,Beeban Kidron,Renee Zellweger,Colin Firth,50000000,40203020,263894551,"Nov 12, 2004"
Bridget Jones's Diary,6.7,Comedy,Sharon Maguire,Renee Zellweger,Colin Firth,25000000,71500556,281527158,"Apr 13, 2001"
Bright,6.4,Action,David Ayer,Will Smith,Joel Edgerton,90000000,0,0,"Dec 13, 2017"
Bright Star,7,Biography,Jane Campion,Abbie Cornish,Ben Whishaw,8500000,4444637,17220091,"Sep 17, 2009"
Brightburn,6.3,Horror,David Yarovesky,Elizabeth Banks,David Denman,7000000,17259427,32139941,"May 24, 2019"
Bring It On,6,Comedy,Peyton Reed,Kirsten Dunst,Eliza Dushku,10000000,68353550,90453550,"Aug 25, 2000"
Bringing Down the House,5.6,Comedy,Adam Shankman,Steve Martin,Queen Latifah,20000000,132675402,164675402,"Mar 7, 2003"
Brokeback Mountain,7.7,Drama,Ang Lee,Jake Gyllenhaal,Heath Ledger,13900000,83043761,176980863,"Dec 9, 2005"
Broken City,6.2,Crime,Allen Hughes,Mark Wahlberg,Russell Crowe,35000000,19701164,34480045,"Jan 18, 2013"
Broken Flowers,7.2,Comedy,Jim Jarmusch,Bill Murray,Jessica Lange,10000000,13744960,40744960,"Aug 5, 2005"
Bronson,7.1,Action,Nicolas Winding Refn,Tom Hardy,Kelly Adams,230000,104979,2703762,"Oct 9, 2009"
Brooklyn,7.5,Drama,John Crowley,Saoirse Ronan,Emory Cohen,11000000,38322743,62076141,"Nov 4, 2015"
Brooklyn's Finest,6.7,Crime,Antoine Fuqua,Richard Gere,Don Cheadle,17000000,27163593,39233233,"Mar 5, 2010"
Brother,7.2,Crime,Takeshi Kitano,Takeshi Kitano,Claude Maki,12000000,450594,450594,"Jul 20, 2001"
Brothers,7.1,Action,Jim Sheridan,Jake Gyllenhaal,Natalie Portman,26000000,28544157,45043870,"Dec 4, 2009"
Brothers,6.6,Action,Karan Malhotra,Akshay Kumar,Sidharth Malhotra,26000000,28544157,45043870,"Dec 4, 2009"
Brown Sugar,6.5,Romance,Rick Famuyiwa,Taye Diggs,Sanaa Lathan,8000000,27362712,28315272,"Oct 11, 2002"
Bruce Almighty,6.7,Comedy,Tom Shadyac,Jim Carrey,Jennifer Aniston,81000000,242704995,484468608,"May 23, 2003"
